image,id,label,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/3/99ff9902-three-different-protection-face-masks-coronavirus-royalty-free-image-1_pgf3GoU.jpg,61,"[{""x"": 3.1710079275198186, ""y"": 19.90950226244344, ""width"": 27.97281993204983, ""height"": 70.36199095022624, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1200, ""original_height"": 601}, {""x"": 32.95583238958098, ""y"": 0.6787330316742082, ""width"": 29.218573046432617, ""height"": 97.05882352941177, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1200, ""original_height"": 601}, {""x"": 67.72366930917327, ""y"": 3.6199095022624443, ""width"": 20.724801812004536, ""height"": 96.38009049773756, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1200, ""original_height"": 601}]",1,60,2022-11-27T21:22:52.000744Z,2022-11-27T21:22:52.000744Z,25.635
/data/upload/3/450a1266-JUT5PTYURRHGBKZBK2GDJCZ5FI.png,60,"[{""x"": 3.741496598639456, ""y"": 6.4705882352941195, ""width"": 29.931972789115648, ""height"": 61.1764705882353, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 960, ""original_height"": 555}, {""x"": 33.900226757369616, ""y"": 42.35294117647059, ""width"": 30.158730158730158, ""height"": 51.764705882352956, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 960, ""original_height"": 555}, {""x"": 83.33333333333334, ""y"": 41.76470588235294, ""width"": 16.666666666666664, ""height"": 20.392156862745097, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 960, ""original_height"": 555}, {""x"": 65.41950113378685, ""y"": 7.0588235294117645, ""width"": 25.396825396825395, ""height"": 23.72549019607843, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 960, ""original_height"": 555}, {""x"": 67.46031746031748, ""y"": 17.84313725490196, ""width"": 22.335600907029477, ""height"": 42.549019607843135, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 960, ""original_height"": 555}]",1,59,2022-11-27T21:22:23.362355Z,2022-11-27T21:22:23.362355Z,27.213
/data/upload/3/c7309bd7-71Rut029E9L._AC_SL1500_.jpg,59,"[{""x"": 27.25832012678289, ""y"": 47.64492753623188, ""width"": 46.75118858954041, ""height"": 51.992753623188406, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}, {""x"": 0.15847860538827258, ""y"": 20.108695652173914, ""width"": 90.80824088748017, ""height"": 43.84057971014493, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}, {""x"": 0.6339144215530903, ""y"": 15.76086956521739, ""width"": 93.81933438985737, ""height"": 52.17391304347826, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}, {""x"": 2.6941362916006346, ""y"": 12.681159420289855, ""width"": 93.97781299524564, ""height"": 52.17391304347826, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}, {""x"": 3.1695721077654517, ""y"": 8.333333333333332, ""width"": 96.83042789223455, ""height"": 45.83333333333333, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}, {""x"": 7.290015847860539, ""y"": 3.079710144927537, ""width"": 92.70998415213944, ""height"": 53.80434782608695, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}, {""x"": 9.984152139461171, ""y"": 0.5434782608695652, ""width"": 90.01584786053883, ""height"": 65.94202898550725, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1471, ""original_height"": 1287}]",1,58,2022-11-27T21:21:53.693945Z,2022-11-27T21:21:53.693945Z,58.509
/data/upload/3/9eb1cd45-0012-McIntosh_safenclear_082020a_res.jpg,58,"[{""x"": 3.260869565217391, ""y"": 19.021739130434785, ""width"": 78.98550724637681, ""height"": 58.69565217391305, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 600, ""original_height"": 600}]",1,57,2022-11-27T21:20:52.919815Z,2022-11-27T21:20:52.919815Z,12.616
/data/upload/3/68b71077-gm-cf3d83e5-ebb8-4f4d-9dc2-97340dd0f3bb-cycling-mask.jpg,57,"[{""x"": 37.712344280860705, ""y"": 33.74858437146093, ""width"": 27.746319365798417, ""height"": 43.03510758776897, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 776, ""original_height"": 388}]",1,56,2022-11-27T21:20:37.100401Z,2022-11-27T21:20:37.100401Z,5.745
/data/upload/3/8d863c1e-images_1.jpeg,56,"[{""x"": 1.2681159420289856, ""y"": 32.789855072463766, ""width"": 52.71739130434783, ""height"": 37.68115942028986, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 225, ""original_height"": 225}]",1,55,2022-11-27T21:20:29.117053Z,2022-11-27T21:20:29.117053Z,5.936
/data/upload/3/da2f3a1a-192715.jpeg,55,"[{""x"": 14.542190305206462, ""y"": 36.231884057971016, ""width"": 66.6068222621185, ""height"": 49.45652173913042, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 660, ""original_height"": 654}]",1,54,2022-11-27T21:20:17.684659Z,2022-11-27T21:20:17.684659Z,5.882
/data/upload/3/e725585f-rBVaVl6ercCAMqY7AAHHEwsOfSg734.jpg,54,"[{""x"": 8.303249097472925, ""y"": 20.47101449275362, ""width"": 35.55956678700361, ""height"": 37.5, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 910, ""original_height"": 906}, {""x"": 59.2057761732852, ""y"": 19.746376811594203, ""width"": 33.57400722021661, ""height"": 28.6231884057971, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 910, ""original_height"": 906}]",1,53,2022-11-27T21:20:09.184689Z,2022-11-27T21:20:09.184689Z,11.044
/data/upload/3/d5de2f22-mask2-825x343.jpg,53,"[{""x"": 0.5660756708904872, ""y"": 28.6014745649109, ""width"": 22.303381433085185, ""height"": 37.5905094281686, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 825, ""original_height"": 343}, {""x"": 27.398062471099568, ""y"": 26.42231459806055, ""width"": 19.92586361534514, ""height"": 40.31445938673155, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 825, ""original_height"": 343}, {""x"": 48.569292562403774, ""y"": 27.78428957734202, ""width"": 21.058014957126115, ""height"": 37.04571943645601, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 825, ""original_height"": 343}, {""x"": 73.13697667905092, ""y"": 31.053029527617547, ""width"": 22.529811701441375, ""height"": 34.59416447374937, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 825, ""original_height"": 343}, {""x"": 77.89201231453102, ""y"": 23.425969643641313, ""width"": 22.107987685468988, ""height"": 32.41500450689902, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 825, ""original_height"": 343}]",1,52,2022-11-27T21:19:40.832544Z,2022-11-27T21:19:40.832544Z,30.767
/data/upload/3/3a9b8319-Types-of-face-masks-removing-power-of-03-micron-particle.png,52,"[{""x"": 10.380622837370241, ""y"": 12.681159420289855, ""width"": 26.75893886966551, ""height"": 26.630434782608702, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 850, ""original_height"": 541}, {""x"": 38.17762399077278, ""y"": 9.782608695652174, ""width"": 24.22145328719723, ""height"": 32.789855072463766, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 850, ""original_height"": 541}, {""x"": 64.70588235294117, ""y"": 11.05072463768116, ""width"": 22.3760092272203, ""height"": 30.07246376811594, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 850, ""original_height"": 541}, {""x"": 61.82237600922722, ""y"": 53.9855072463768, ""width"": 27.45098039215686, ""height"": 28.442028985507246, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 850, ""original_height"": 541}, {""x"": 38.63898500576701, ""y"": 51.81159420289854, ""width"": 22.837370242214533, ""height"": 30.43478260869566, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 850, ""original_height"": 541}, {""x"": 13.494809688581316, ""y"": 52.89855072463768, ""width"": 23.18339100346021, ""height"": 30.43478260869566, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 850, ""original_height"": 541}]",1,51,2022-11-27T21:19:05.619327Z,2022-11-27T21:19:05.619327Z,36.905
/data/upload/3/6acf29dc-mask-image.jpg,51,"[{""x"": 4.447852760736196, ""y"": 40.94202898550724, ""width"": 95.39877300613497, ""height"": 54.710144927536234, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 390, ""original_height"": 330}, {""x"": 2.147239263803681, ""y"": 40.76086956521739, ""width"": 38.036809815950924, ""height"": 52.71739130434783, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 390, ""original_height"": 330}, {""x"": 0.6134969325153374, ""y"": 21.195652173913043, ""width"": 57.36196319018405, ""height"": 52.35507246376812, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 390, ""original_height"": 330}, {""x"": 10.582822085889571, ""y"": 1.0869565217391304, ""width"": 72.08588957055214, ""height"": 43.84057971014493, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 390, ""original_height"": 330}, {""x"": 51.99386503067485, ""y"": 9.420289855072465, ""width"": 45.0920245398773, ""height"": 51.63043478260868, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 390, ""original_height"": 330}]",1,50,2022-11-27T21:18:25.668638Z,2022-11-27T21:18:25.668638Z,30.181
/data/upload/3/31a4f29d-what-are-the-best-face-masks-for-covid-19-protection.jpg,50,"[{""x"": 3.2648125755743655, ""y"": 14.492753623188406, ""width"": 23.09552599758162, ""height"": 79.8913043478261, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 800, ""original_height"": 534}, {""x"": 19.347037484885128, ""y"": 11.05072463768116, ""width"": 29.504232164449817, ""height"": 81.34057971014492, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 800, ""original_height"": 534}, {""x"": 40.3869407496977, ""y"": 13.586956521739127, ""width"": 28.174123337363966, ""height"": 83.87681159420289, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 800, ""original_height"": 534}, {""x"": 58.041112454655384, ""y"": 61.05072463768116, ""width"": 25.75574365175333, ""height"": 34.05797101449276, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 800, ""original_height"": 534}, {""x"": 64.32889963724303, ""y"": 17.21014492753623, ""width"": 33.37363966142684, ""height"": 48.18840579710144, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 800, ""original_height"": 534}]",1,49,2022-11-27T21:17:51.853856Z,2022-11-27T21:17:51.853856Z,23.339
/data/upload/3/ec94a5b5-GettyImages-1213955146_header-1024x575.webp,49,"[{""x"": 0.6795016987542469, ""y"": 2.82258064516129, ""width"": 40.31710079275198, ""height"": 37.29838709677419, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1024, ""original_height"": 575}, {""x"": 42.0158550396376, ""y"": 0, ""width"": 20.385050962627407, ""height"": 38.70967741935484, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1024, ""original_height"": 575}, {""x"": 64.32616081540202, ""y"": 3.225806451612903, ""width"": 34.20158550396377, ""height"": 36.895161290322584, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1024, ""original_height"": 575}, {""x"": 71.91392978482446, ""y"": 59.67741935483871, ""width"": 24.915062287655722, ""height"": 37.096774193548384, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1024, ""original_height"": 575}, {""x"": 30.804077010192525, ""y"": 59.27419354838711, ""width"": 39.52434881087203, ""height"": 37.5, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1024, ""original_height"": 575}, {""x"": 7.134767836919592, ""y"": 56.04838709677418, ""width"": 24.009060022650054, ""height"": 43.95161290322581, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1024, ""original_height"": 575}]",1,48,2022-11-27T21:17:26.033608Z,2022-11-27T21:17:26.033608Z,24.613
/data/upload/3/ffa2ff89-oemed-2018-June-75-6-446-F1.large_.jpg,48,"[{""x"": 2, ""y"": 0.7246376811594203, ""width"": 24.923076923076923, ""height"": 24.456521739130434, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 38.61538461538462, ""y"": 4.3478260869565215, ""width"": 23.076923076923077, ""height"": 20.108695652173914, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 71.6923076923077, ""y"": 0.9057971014492754, ""width"": 25.692307692307693, ""height"": 23.91304347826087, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 0.6153846153846154, ""y"": 37.5, ""width"": 28.46153846153846, ""height"": 21.195652173913043, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 38.92307692307692, ""y"": 36.05072463768116, ""width"": 24.153846153846153, ""height"": 22.82608695652174, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 70.76923076923077, ""y"": 36.05072463768116, ""width"": 28.46153846153846, ""height"": 12.681159420289855, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 71.07692307692308, ""y"": 70.65217391304348, ""width"": 26.46153846153846, ""height"": 22.82608695652174, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 40.46153846153846, ""y"": 80.61594202898551, ""width"": 18.153846153846153, ""height"": 15.579710144927537, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 36.15384615384615, ""y"": 69.56521739130434, ""width"": 24.76923076923077, ""height"": 12.5, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}, {""x"": 0.7692307692307693, ""y"": 69.38405797101449, ""width"": 29.53846153846154, ""height"": 12.681159420289855, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 1280, ""original_height"": 1087}]",1,47,2022-11-27T21:16:58.749733Z,2022-11-27T21:16:58.750801Z,156.627
/data/upload/3/03f4f9af-Mask-Filtration-Effectiveness-Hierarchy-scaled.jpg,47,"[{""x"": 2.1573604060913705, ""y"": 8.695652173913043, ""width"": 13.83248730964467, ""height"": 17.391304347826086, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 14.340101522842643, ""y"": 7.971014492753621, ""width"": 12.817258883248732, ""height"": 17.934782608695652, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 1.1421319796954315, ""y"": 24.09420289855072, ""width"": 14.340101522842643, ""height"": 15.03623188405797, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 13.959390862944163, ""y"": 23.369565217391305, ""width"": 12.309644670050758, ""height"": 13.768115942028986, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 2.5380710659898478, ""y"": 37.86231884057971, ""width"": 12.944162436548224, ""height"": 13.22463768115942, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 13.578680203045684, ""y"": 36.594202898550726, ""width"": 13.578680203045684, ""height"": 14.31159420289855, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 3.299492385786803, ""y"": 51.26811594202897, ""width"": 19.289340101522843, ""height"": 11.594202898550725, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 3.299492385786803, ""y"": 63.22463768115942, ""width"": 19.03553299492385, ""height"": 6.7028985507246395, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 4.69543147208122, ""y"": 68.65942028985508, ""width"": 17.258883248730964, ""height"": 10.68840579710145, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 5.83756345177665, ""y"": 77.71739130434783, ""width"": 16.751269035532996, ""height"": 9.96376811594203, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 10.025380710659896, ""y"": 83.51449275362319, ""width"": 11.928934010152284, ""height"": 13.22463768115942, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 23.096446700507613, ""y"": 76.81159420289855, ""width"": 12.690355329949238, ""height"": 18.115942028985508, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 36.6751269035533, ""y"": 77.53623188405797, ""width"": 9.771573604060913, ""height"": 15.398550724637682, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 47.46192893401015, ""y"": 76.63043478260869, ""width"": 10.532994923857869, ""height"": 16.847826086956523, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 58.629441624365484, ""y"": 76.9927536231884, ""width"": 8.629441624365482, ""height"": 15.579710144927537, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 68.40101522842642, ""y"": 77.71739130434783, ""width"": 9.137055837563452, ""height"": 14.492753623188406, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 78.80710659898476, ""y"": 77.35507246376811, ""width"": 11.040609137055837, ""height"": 15.21739130434783, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 87.05583756345177, ""y"": 53.260869565217405, ""width"": 12.944162436548224, ""height"": 19.384057971014492, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 70.81218274111673, ""y"": 51.44927536231883, ""width"": 16.878172588832488, ""height"": 22.10144927536232, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 57.994923857868024, ""y"": 61.41304347826087, ""width"": 13.83248730964467, ""height"": 11.231884057971014, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 56.97969543147208, ""y"": 45.83333333333333, ""width"": 15.355329949238577, ""height"": 12.13768115942029, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 40.35532994923858, ""y"": 50.181159420289866, ""width"": 15.736040609137056, ""height"": 8.876811594202898, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 41.243654822335024, ""y"": 55.2536231884058, ""width"": 14.593908629441621, ""height"": 7.971014492753621, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 41.370558375634516, ""y"": 60.68840579710145, ""width"": 15.736040609137056, ""height"": 8.695652173913043, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 23.98477157360406, ""y"": 59.05797101449275, ""width"": 16.751269035532996, ""height"": 9.239130434782608, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 23.223350253807105, ""y"": 50.36231884057971, ""width"": 18.14720812182741, ""height"": 8.333333333333332, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 26.14213197969543, ""y"": 27.71739130434783, ""width"": 16.624365482233507, ""height"": 12.318840579710148, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 25.634517766497463, ""y"": 16.1231884057971, ""width"": 17.512690355329944, ""height"": 13.043478260869565, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 25.634517766497463, ""y"": 2.355072463768116, ""width"": 17.385786802030456, ""height"": 16.1231884057971, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 42.89340101522843, ""y"": 3.6231884057971016, ""width"": 14.720812182741117, ""height"": 14.130434782608695, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 41.624365482233515, ""y"": 17.934782608695652, ""width"": 15.736040609137056, ""height"": 11.41304347826087, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 42.51269035532995, ""y"": 31.340579710144926, ""width"": 16.370558375634513, ""height"": 8.695652173913043, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 55.07614213197971, ""y"": 7.065217391304348, ""width"": 10.025380710659896, ""height"": 20.108695652173914, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 59.01015228426396, ""y"": 23.91304347826087, ""width"": 8.248730964467002, ""height"": 16.847826086956523, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 64.21319796954315, ""y"": 8.876811594202898, ""width"": 10.65989847715736, ""height"": 19.021739130434785, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 67.63959390862942, ""y"": 23.369565217391305, ""width"": 8.88324873096447, ""height"": 16.666666666666664, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 73.98477157360406, ""y"": 7.246376811594203, ""width"": 11.802030456852792, ""height"": 19.746376811594203, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 77.15736040609137, ""y"": 24.637681159420296, ""width"": 9.39086294416244, ""height"": 15.21739130434783, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}, {""x"": 72.58883248730965, ""y"": 40.57971014492754, ""width"": 26.395939086294423, ""height"": 11.956521739130435, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 2560, ""original_height"": 1793}]",1,46,2022-11-27T21:14:17.401631Z,2022-11-27T21:14:17.401631Z,190.291
/data/upload/3/353ed3e0-0ZslXI1oDhVGk8iPRbD-bl_5EJqVWORT5YhcXxLEKGs.webp,46,"[{""x"": 1.3605442176870748, ""y"": 5.660377358490566, ""width"": 24.489795918367346, ""height"": 31.132075471698112, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 0, ""y"": 40.56603773584906, ""width"": 25.510204081632654, ""height"": 20.047169811320753, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 1.1337868480725624, ""y"": 56.60377358490566, ""width"": 16.09977324263038, ""height"": 36.32075471698112, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 23.809523809523807, ""y"": 51.179245283018865, ""width"": 16.439909297052154, ""height"": 38.443396226415096, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 26.077097505668934, ""y"": 5.89622641509434, ""width"": 14.625850340136054, ""height"": 39.386792452830186, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 39.229024943310655, ""y"": 8.49056603773585, ""width"": 23.24263038548753, ""height"": 49.528301886792455, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 40.816326530612244, ""y"": 57.311320754716974, ""width"": 19.047619047619047, ""height"": 28.066037735849058, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 62.018140589569164, ""y"": 4.952830188679245, ""width"": 18.820861678004537, ""height"": 21.69811320754717, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 60.090702947845806, ""y"": 28.53773584905661, ""width"": 23.12925170068027, ""height"": 18.63207547169811, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 61.904761904761905, ""y"": 60.37735849056604, ""width"": 18.820861678004537, ""height"": 30.424528301886802, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 81.29251700680273, ""y"": 54.716981132075475, ""width"": 18.253968253968253, ""height"": 32.31132075471698, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}, {""x"": 82.53968253968252, ""y"": 5.660377358490566, ""width"": 11.904761904761903, ""height"": 54.009433962264154, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 4078, ""original_height"": 1960}]",1,45,2022-11-27T21:10:49.322343Z,2022-11-27T21:10:49.322343Z,112.545
/data/upload/3/0db48fe2-masks04.jpg,45,"[{""x"": 10.676156583629894, ""y"": 0.9057971014492754, ""width"": 47.92408066429419, ""height"": 38.224637681159415, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 579, ""original_height"": 379}, {""x"": 59.90510083036772, ""y"": 0.5434782608695652, ""width"": 35.94306049822064, ""height"": 69.92753623188406, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 579, ""original_height"": 379}, {""x"": 42.46737841043891, ""y"": 56.702898550724626, ""width"": 51.36417556346382, ""height"": 43.29710144927536, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 579, ""original_height"": 379}, {""x"": 6.168446026097273, ""y"": 45.65217391304348, ""width"": 35.587188612099645, ""height"": 54.34782608695651, ""rotation"": 0, ""rectanglelabels"": [""Mask""], ""original_width"": 579, ""original_height"": 379}]",1,44,2022-11-27T21:08:48.595021Z,2022-11-27T21:08:48.595021Z,26.915
